instance,timestamp,model_id,alert_id,timestamp_relative,ext_asn_derivation,service_name,time_elapsed,ip_maneuver,attack_stage
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,bbdbda28ccd39b925a27d50dd01d0db3b8ab1256b8d4edba5ec2099369d4b425,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,86aa2f18d34a24baf8fff285a9a19428c5f5b679b2a9ff3e41012bee9dcf5d6d,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,1748cb18ea3e7ed2846af99d313eaa41cc549edf07224e39d82938c74ea655a6,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,436e2c9ddaabee39790bc95242dc5829f08124d72af2cd1d9d6d2e865b073c1b,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,cba905ddeaefa2682b8b81372c4092c870af88e7746711f6012cd6b22e8bc009,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,d92261e95dd828a766c321931b57326b4cd8f60007e26b6f9f5b0437c8349e2b,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,430b2e7b44ae5bbd28b03d4b290968ff93d50d6f5ff56d1e48caeead4cad6cfb,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,48923cf3309bb61e0c9268b940af2c7f4ec1ccf6496e1fdf43bd935b7dbe487a,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,27c199c8ce26a97be05ee81d5aee769150425226da1d5e559ecfdc322738994b,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,c864e7e27f58d55e695c8f4b54c81ae33917d9a68557c01ae6175fb141f99482,2020-08-07 16:28:50.162,2914,www-http,100 ms,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,3e26a54cebb8980ad46c7ce331bdfd0537e51ad43099f8a2c2ebee235903884a,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,ecafe3a7989d51fa0b4a6f6862f28d29c258680a50904384d82633add5fc9260,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,e059ffc1f90b58a5a0935b066afac50cacdf661de8d778830c416dbaf985f0ca,2020-08-07 16:28:50.162,2914,www-http,100 ms,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,3ceed35214c5ee1161dd3a5576d1071b39b6cfe302d09c06c92b344b3e0dd72b,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,3280ba449598dd5b5985fa58dd7416d8944dc36faccb12c4b6d1f7bb7645742a,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,a6668467de531dbf5ad8d3cebd62989f02833dcb2ffdefecae52edfca37c435b,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,8964e950b769fcf2787dad26dfb50ff74c5898a9bfe654dbe12e64b3b5ff4bc4,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,e25f7c26bc56ee1a0463c0d9ffc0e830fdf4300d43b5c4cadc6c0f76a36e79cb,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,30c0291f2c359ed127f2e3532e60f2169b8181ff017f7b2680693be2cf72902f,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,3af39f50440d19aed216f9b210d37242f475ed89ddd0518ecb79413f18188725,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,64b47dc2e96f4e2a9565d2b6613503913a767d757a0878e08192d7938843be3f,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,1422c3fc3139f31a7905e18e2e929d79433deeec561422d5dbb6f22b56f5c3dc,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,a8af84566bcd22e724a3dc6ddd6632cba4873e76cce183ec89de0b4c3d230beb,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,a73d413cf42e20e78547e1b5c55fea3a300bda4609a24bd24cac6e389152ccc3,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,e792895231b504b27a23a8a3884fbcf1247f8aa4d6203ddc856b6926a68e42a5,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,07a06beb0d210408acbb7d2da58d303a12147631c6b577245b8257781903896e,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,3b9449079716cc7136933a0bf7da4c2f1b5a05bce26b16f64a877a6be5052ae1,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,72eb04ac8621493d8ddacea5c22947f28e38c61fbf6d8e31fcc4890c71e33d47,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,698b87fdf227d9c34e43c91eb3c3e38b550a1b6189851ca537e608a3173b3957,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,940cc9ccaf499f90a3b3c58f78fce3173d7359fc179a96b28685885c6d7f9849,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,cc821f00b7cce1abed6d4e43b78ec2ce6d123a28f87656ceaf7310e4aadd2583,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,3d5b6760cccca09cbcfdd5247e397ccf3bbdc8f3421669ad7b69d400d00a4779,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,fd6ae1921f1dc603f6d20f67a8fd824c542ba47ca2efa61e21f5a577857000da,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,dbbcba22468f6c436dae1c98ae80a234d9f9fd79c8d2acacf06eca7b880631dc,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,1770740ff2b764be73ba077619bbcd1d5cd20d8b9067389c9c75b6148c54d34d,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,f797192308980b7d3ab8322b845ff0ea41daa9587ae5e1c6dd54cae1cde2269a,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,b69ec85047016dc2a19e8ae34762c70ead76c7b42d12e95454873ea05d06953e,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,7951df9c8e49bc59bfabe30401292f2a4e8adf9ccfbab7cca5a69275987a9e6e,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,15f2c74f96d93f085904cd78546d0d65501fb6e33ed32e3a8739d5be2c5a142d,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,1a8739c9a8beb3824fc8a96522c5cbfd936f8b3085c3c121af3a11893c5e3450,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,12baee8b40437d52d4858bef588ee8633cfe85cc5dfd2cd7d7a4d5d9c38ec8e2,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,3cb62f71d05fbb0a6bf2b9493a36f04d988eb68028bfe7ef92b67fe2ce07f2e3,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,07c012dfd439cc020eed1b8397082f72ef0821661acfd822e0602a7b837e4f86,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,1bc7f47e769bec8aa630f04fb2a3e0ee1c2ab7d635752855fcb8b7c051ab9f2a,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,c41f5b5dfc49d776991dd2056b283d9e79fffee3869941dd4a14c3b09ee509c8,2020-08-07 16:28:50.162,2914,www-http,100 ms,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,0527408d61324a7ebb730907e3dbcd29a8ec891171978dbb69f19fa87729cf93,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,ec8f18af4231b7e80e6124fac1af1459a90d433b505953913244a6d1b9571d20,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,e1f4be229a8bff2a0ea5050d39f7589c6d51883a717d6addf04faaa598ac3db3,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,17c1e09f61050e7c046d623b27a7b4317e6dc155f954c553da3b76b008b4ed3a,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,d37c139b3b2af5baa6efa0e626b671c7db9c9d7ece338c37972c17534bc22898,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,a44057eeb6ce29eee9a7170ef52a77920fddfb3655fbab7ca4c1e74c845a2f7d,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,5ff3f6220838f0e7332fef7a84b13ee4155196c83d732910868b0b5798d3799d,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,cf0c3055f538d4e3033562d87ad1a117ca152a92e30b9cb442599e29cd2db635,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,d9cda3b8be2707fbb8bd4ab67f78db435576e8cf6deecad629dda575e3bbad01,2020-08-07 16:28:50.162,2914,www-http,100 ms,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,2493b94eec755424df762a1e57a1380d9ddb4ed2a00fc1063118af3792809ace,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,20aa30db6219aca622b57f7a7d4b0581f58bfd6b4fb1d69c95054b5535d882c6,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,30121e373fab9b65bb32612a0423558552547b604822ace17bcc6beb9381800a,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,a58f0b6a46739e99be7dd5b0fd9474ed540063c550f0f4fe9829ae6d41147702,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,ba180badb14866e0824c6b1d55ee176c8d9216f7ac9766e58bae0c5e57964641,2020-08-07 16:28:50.162,2914,www-http,100 ms,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,2f8bc2afbd76b391b22303e445d409389ff4455389f77b01442ad3db329edc4a,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,849712c79296d4d02ef1e19da33f2315d24ce07a38b8915a4de80cc84c3e2bdc,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,a1b5163b49582e9fe02aa7c5e6c002c4377684659a84281a5e89987f2d1ed94e,2020-08-07 16:28:50.162,2914,www-http,100 ms,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,12ec987ab524a594d70089a1a66e3b62d2a4f69dc0ae77320fc738f29be8f67d,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,dadd22bea81a43d0c7dbc5aa9c933831a5b15af1aee6492c4126dd10cd201dcc,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,476c1ddf7778c70ed92ebc5e3c77beacd20a02791aedde36ae2da2a4b7cd33ca,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,bce1e24205a8cada04f63c90d0f6f47e8233b1d17c34a2a003741370d525534c,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,510b5021bf67feb9aeba000a0a50be9a93c32051a67b011f6c8dbe7059228827,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,5a375f5bc1465a0144c59219bbf1b6e152c2c9c92ec2bad953b9d774cd07172b,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,c5f240ef6c93daf37b536bb740a545438a11c84576c8f52b64f53449a1d3c99a,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,3ae59c2212b741e3f5cfa65ca6ba52b7879ae48bdadfbd1584c74e9a453b34fe,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,8aa1e4e5f77f0b3bd902c77c8026825b36f522475c876d520f14a06288e6367f,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,728593091fc3ae9a08782e1d15493447652f57951da5645ebf07bbd7cfdca976,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,57df4edd0d6a889c94f2dc38827514fe2d72ee95612ad6df22cd45c39f9de392,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,48035b629ff409015bed9db8076e5f6353845528fd6c6641845dafd5c7fbb30f,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,fbad9c58b2875bfe2fbcf701877974dc6507501eb97c91adf3b79235f43097c4,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,557027589bb6df101906b95ad61becd8d34e5cdd01f1972b008bb8d33f253fb9,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,ab650d101037d18b575f93d2a4d1c23b690e6a55e431e1a5285502649fa0a0a7,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,d34afbf132be44fe934656c95d912dbf1a4293d38374faaf08391628b1a0bf7d,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,22705cb58d10b27ed0c12d3830c411faad94613e6bcca5f1eb0d6774bb72bee2,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,3e75fc9a8e1d60e7e025c11184ddbdbbdd627a74f5bd6d47ccb9c83d7a96470c,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,de512c189d99d5c33fc692b8c5007a3ec818ed23958a16d25e54c0b015683d0f,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,6ec3431b5398111c029c959b199e80561085dd306d2b711fd7d3de7d6de92bd5,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,f8935962b560f914398e99e17a6aac82989a7e819c05815700da57fdd323c83f,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,2b13875bfe4f1af43dd47dab8cab8f9fea53175bfb57003f7a6ee923e31453d9,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,82d026bb8b9c9f23207628cfbb4320c8ee375094617e36f18483527b6305c58e,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,1a8c3ec9920c3b25f4d43d1a762d06bf93e8454f14c70cea3fc100f8c4da893a,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,05808cfa3e14815a44e6d20ef5397eb83366ac5a4245e8a6626140c0170a931e,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,8aa7d4aed42b5d54e70a5dc4c0ba80048d0efd57406b6d9d8ce84b3b3cea4596,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,0f88d9e3019fa9fdff3df7a4cb2e18947885494b647537d7c29549f04e3c50da,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,04bb290e16ba6b79c1445b3b4024f073528a53e7fe6411abe10bcb345e522af8,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,ff9afa392a3a7593645b4bbeff89393a10751d5d5f74ff9dc3ae62fb7f2453ab,2020-08-07 16:28:50.162,2914,www-http,1 sec,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,615fa6a778a4b6219d567f29be426b6653253e6872a6c490ab81c545f6d2719e,2020-08-07 16:28:50.162,2914,www-http,100 ms,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:15:11.229,2,cb27092c506454a456f0ae484ee062900bc6ff1bcd47b0bba3373a04ef0c5b67,2020-08-07 16:28:50.162,2914,www-http,100 ms,OUTBOUND_SAME_DST_NEW_SRC,COMMAND_AND_CONTROL
